Summary_Metric,Voice_Metric,Correlation,P_Value,Significant,Abs_Correlation
Overall_Percentage,pitch_std_trend_direction,0.12393943320395888,0.6598823609270037,No,0.12393943320395888
Semantic_Similarity,fear_trend_direction,0.12371791482634836,0.6604565674873454,No,0.12371791482634836
Semantic_Similarity,volume_std_trend_direction,0.12371791482634836,0.6604565674873454,No,0.12371791482634836
Semantic_Similarity,volume_range_trend_direction,0.12371791482634836,0.6604565674873454,No,0.12371791482634836
Semantic_Similarity,tremor_trend_direction,-0.12371791482634836,0.6604565674873454,No,0.12371791482634836
Overall_Percentage,pitch_variation_max_change,-0.12343490233806388,0.6611904311380086,No,0.12343490233806388
Overall_Percentage,dominance_mean_change,0.12343490233806388,0.6611904311380086,No,0.12343490233806388
Overall_Percentage,pitch_range_cv,-0.12343490233806388,0.6611904311380086,No,0.12343490233806388
Overall_Percentage,zero_crossing_rate_range,-0.12343490233806388,0.6611904311380086,No,0.12343490233806388
Overall_Percentage,stress_max,-0.12343490233806388,0.6611904311380086,No,0.12343490233806388
Topic_Coverage,arousal_max,0.12320134507614527,0.6617962709851566,No,0.12320134507614527
Overall_Percentage,zero_crossing_rate_trend_direction,0.12234472074444876,0.6640199909061805,No,0.12234472074444876
Semantic_Similarity,speech_rate_max_change,0.12230142884495175,0.6641324420533683,No,0.12230142884495175
Overall_Percentage,volume_std_mean_change,0.121645990709976,0.6658357604368471,No,0.121645990709976
Overall_Percentage,harmonic_ratio_cv,-0.121645990709976,0.6658357604368471,No,0.121645990709976
Semantic_Similarity,valence_trend_slope,0.12142857142857141,0.6664011137233894,No,0.12142857142857141
Overall_Percentage,neutral_max_change,-0.11985707908188814,0.6704923902335926,No,0.11985707908188814
Overall_Percentage,happy_variance,-0.11985707908188814,0.6704923902335926,No,0.11985707908188814
Overall_Percentage,happy_std,-0.11985707908188814,0.6704923902335926,No,0.11985707908188814
Topic_Coverage,volume_std_min,-0.11974585945081764,0.6707822705623414,No,0.11974585945081764
Topic_Coverage,intensity_max_change,0.11957777610331749,0.6712204409477516,No,0.11957777610331749
Topic_Coverage,pitch_range_max_change,-0.11957777610331749,0.6712204409477516,No,0.11957777610331749
Topic_Coverage,disgust_max,-0.11957777610331749,0.6712204409477516,No,0.11957777610331749
Semantic_Similarity,pitch_range_median,0.1182803296508879,0.6746060056526045,No,0.1182803296508879
Overall_Percentage,arousal_cv,-0.11806816745380026,0.675160176332892,No,0.11806816745380026
Overall_Percentage,sad_std,-0.11806816745380026,0.675160176332892,No,0.11806816745380026
Overall_Percentage,happy_cv,-0.11806816745380026,0.675160176332892,No,0.11806816745380026
Overall_Percentage,sad_variance,-0.11806816745380026,0.675160176332892,No,0.11806816745380026
Topic_Coverage,spectral_centroid_min,0.11791767839049982,0.6755533498143784,No,0.11791767839049982
Semantic_Similarity,intensity_trend_slope,0.11785714285714284,0.6757115292213043,No,0.11785714285714284
Semantic_Similarity,stress_cv,0.11785714285714284,0.6757115292213043,No,0.11785714285714284
Overall_Percentage,harmonic_ratio_min,0.11733157823267451,0.677085358595612,No,0.11733157823267451
Overall_Percentage,volume_mean_variance,0.11627925582571234,0.6798389735946484,No,0.11627925582571234
Overall_Percentage,volume_mean_std,0.11627925582571234,0.6798389735946484,No,0.11627925582571234
Factual_Accuracy,volume_mean_median,0.1161430524529708,0.6801956527801449,No,0.1161430524529708
Factual_Accuracy,spectral_bandwidth_median,0.1161430524529708,0.6801956527801449,No,0.1161430524529708
Factual_Accuracy,dominance_median,0.1161430524529708,0.6801956527801449,No,0.1161430524529708
Topic_Coverage,spectral_bandwidth_std,-0.11595420713048968,0.6806902908415504,No,0.11595420713048968
Topic_Coverage,spectral_bandwidth_variance,-0.11595420713048968,0.6806902908415504,No,0.11595420713048968
Factual_Accuracy,pitch_variation_mean_change,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,silence_ratio_mean,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,volume_std_range,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,pitch_range_mean_change,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,speech_rate_mean_change,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,pitch_mean_max,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,pitch_std_range,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,dominance_cv,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,sad_variance,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,disgust_std,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,spectral_rolloff_range,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,happy_total_change,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,disgust_variance,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,angry_total_change,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,sad_std,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,fear_cv,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,happy_cv,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,silence_ratio_mean_change,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,tremor_total_change,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,avg_silence_ratio,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,emotional_diversity,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,volume_std_mean,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,tremor_mean_change,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,dominance_variance,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,dominance_std,-0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,volume_std_max,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,stress_min,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Factual_Accuracy,neutral_trend_slope,0.11572751247156893,0.6812842262748899,No,0.11572751247156893
Topic_Coverage,dominance_median,-0.11455227108175249,0.6843661136203155,No,0.11455227108175249
Overall_Percentage,pitch_range_std,-0.11449034419762448,0.684528635945727,No,0.11449034419762448
Overall_Percentage,harmonic_ratio_std,-0.11449034419762448,0.684528635945727,No,0.11449034419762448
Overall_Percentage,harmonic_ratio_variance,-0.11449034419762448,0.684528635945727,No,0.11449034419762448
Overall_Percentage,pitch_range_variance,-0.11449034419762448,0.684528635945727,No,0.11449034419762448
Overall_Percentage,volume_range_max_change,-0.11449034419762448,0.684528635945727,No,0.11449034419762448
Semantic_Similarity,spectral_centroid_trend_slope,-0.11428571428571425,0.6850657626568972,No,0.11428571428571425
Semantic_Similarity,pitch_mean_total_change,0.11428571428571425,0.6850657626568972,No,0.11428571428571425
Overall_Percentage,sad_median,-0.11310610687898758,0.688164800807343,No,0.11310610687898758
Overall_Percentage,pitch_range_range,0.11270143256953662,0.6892290163917691,No,0.11270143256953662
Overall_Percentage,tremor_mean,0.11270143256953662,0.6892290163917691,No,0.11270143256953662
Overall_Percentage,harmonic_ratio_mean_change,0.1109125209414487,0.6939399670291051,No,0.1109125209414487
Overall_Percentage,neutral_mean_change,0.1109125209414487,0.6939399670291051,No,0.1109125209414487
Overall_Percentage,surprise_mean,0.1109125209414487,0.6939399670291051,No,0.1109125209414487
Semantic_Similarity,volume_range_mean,-0.11071428571428568,0.6944626472070963,No,0.11071428571428568
Semantic_Similarity,sad_max_change,0.11071428571428568,0.6944626472070963,No,0.11071428571428568
Semantic_Similarity,valence_mean,-0.11071428571428568,0.6944626472070963,No,0.11071428571428568
Semantic_Similarity,surprise_mean,-0.11071428571428568,0.6944626472070963,No,0.11071428571428568
Topic_Coverage,silence_ratio_mean_change,-0.11051885367124797,0.6949780613952419,No,0.11051885367124797
Overall_Percentage,happy_trend_direction,0.11043702332581817,0.6951939099304751,No,0.11043702332581817
Overall_Percentage,pitch_range_min,-0.11011117341835609,0.6960536380161817,No,0.11011117341835609
Overall_Percentage,spectral_rolloff_range,0.10912360931336083,0.6986613390567722,No,0.10912360931336083
Overall_Percentage,harmonic_ratio_mean,0.10912360931336083,0.6986613390567722,No,0.10912360931336083
Topic_Coverage,volume_range_median,0.10909740103024046,0.6987305857888841,No,0.10909740103024046
Topic_Coverage,volume_std_median,0.10909740103024046,0.6987305857888841,No,0.10909740103024046
Overall_Percentage,pitch_std_min,-0.10830607221477648,0.7008224466883152,No,0.10830607221477648
Overall_Percentage,pitch_variation_median,0.10772010178951195,0.7023727343264742,No,0.10772010178951195
Overall_Percentage,arousal_mean,0.10733469768527296,0.7033929827886319,No,0.10733469768527296
Topic_Coverage,volume_mean_median,0.10727911101306979,0.7035401715953591,No,0.10727911101306979
Semantic_Similarity,intensity_cv,0.10714285714285714,0.7039010016261615,No,0.10714285714285714
Semantic_Similarity,pitch_std_mean_change,0.10714285714285714,0.7039010016261615,No,0.10714285714285714
Topic_Coverage,harmonic_ratio_trend_slope,-0.10689528469842019,0.7045567775530397,No,0.10689528469842019
Overall_Percentage,pitch_variation_mean,0.10554578605718508,0.7081347476655857,No,0.10554578605718508
Overall_Percentage,peak_intensity_mean,0.10554578605718508,0.7081347476655857,No,0.10554578605718508
Topic_Coverage,intensity_median,0.10546082099589911,0.7083602088554664,No,0.10546082099589911
Overall_Percentage,surprise_std,0.10375687442909719,0.7128864822678898,No,0.10375687442909719
Overall_Percentage,surprise_variance,0.10375687442909719,0.7128864822678898,No,0.10375687442909719
Semantic_Similarity,dominance_min,0.10357142857142855,0.7133796306287292,No,0.10357142857142855
Semantic_Similarity,volume_std_std,-0.10357142857142855,0.7133796306287292,No,0.10357142857142855
Semantic_Similarity,volume_std_variance,-0.10357142857142855,0.7133796306287292,No,0.10357142857142855
Topic_Coverage,stress_range,-0.10327171572559238,0.7141768669865882,No,0.10327171572559238
Factual_Accuracy,speech_rate_max_change,-0.10320362596209791,0.7143580240779746,No,0.10320362596209791
Overall_Percentage,arousal_min,0.10196796280100931,0.7176480343275642,No,0.10196796280100931
Topic_Coverage,spectral_bandwidth_mean_change,-0.10145993123917847,0.7190020323168274,No,0.10145993123917847
Topic_Coverage,spectral_centroid_range,-0.10145993123917847,0.7190020323168274,No,0.10145993123917847
Topic_Coverage,neutral_range,-0.10145993123917847,0.7190020323168274,No,0.10145993123917847
Topic_Coverage,neutral_max,-0.10145993123917847,0.7190020323168274,No,0.10145993123917847
Topic_Coverage,pitch_std_max,0.10145993123917847,0.7190020323168274,No,0.10145993123917847
Overall_Percentage,tremor_median,0.10053876167021117,0.7214590959549303,No,0.10053876167021117
Semantic_Similarity,pitch_std_median,0.10035906758257156,0.7219386950252256,No,0.10035906758257156
Topic_Coverage,valence_median,0.10000595094438709,0.7228814344657934,No,0.10000595094438709
Topic_Coverage,arousal_median,-0.10000595094438709,0.7228814344657934,No,0.10000595094438709
Topic_Coverage,disgust_max_change,0.09964814675276457,0.7238370659606459,No,0.09964814675276457
Topic_Coverage,pitch_mean_trend_direction,0.09963167462326072,0.7238810692213731,No,0.09963167462326072
Overall_Percentage,spectral_bandwidth_min,-0.09928056619687844,0.7248192026695877,No,0.09928056619687844
Overall_Percentage,arousal_std,-0.09839013954483354,0.727199977581058,No,0.09839013954483354
Overall_Percentage,arousal_variance,-0.09839013954483354,0.727199977581058,No,0.09839013954483354
Semantic_Similarity,neutral_trend_direction,-0.09819805060619656,0.7277138792674227,No,0.09819805060619656
Semantic_Similarity,pitch_mean_trend_direction,0.09819805060619656,0.7277138792674227,No,0.09819805060619656
Factual_Accuracy,pitch_std_min,0.09731236802019037,0.7300847640884272,No,0.09731236802019037
Overall_Percentage,happy_median,0.09694809161056077,0.7310605560560013,No,0.09694809161056077
Semantic_Similarity,pitch_variation_median,-0.09677481516890828,0.7315248483306362,No,0.09677481516890828
Semantic_Similarity,neutral_trend_slope,0.0964285714285714,0.7324528633867308,No,0.0964285714285714
Semantic_Similarity,sad_mean_change,0.0964285714285714,0.7324528633867308,No,0.0964285714285714
Semantic_Similarity,stress_total_change,-0.0964285714285714,0.7324528633867308,No,0.0964285714285714
Semantic_Similarity,spectral_rolloff_max,-0.0964285714285714,0.7324528633867308,No,0.0964285714285714
Topic_Coverage,neutral_trend_slope,-0.09602457777993677,0.7335360967293674,No,0.09602457777993677
Topic_Coverage,spectral_rolloff_max_change,-0.09421279329352286,0.7383997710163215,No,0.09421279329352286
Topic_Coverage,pitch_range_trend_direction,0.09414308348501883,0.738587089939114,No,0.09414308348501883
Overall_Percentage,stress_range,-0.0930234046605699,0.7415976693142499,No,0.0930234046605699
Overall_Percentage,harmonic_ratio_trend_slope,-0.0930234046605699,0.7415976693142499,No,0.0930234046605699
Overall_Percentage,pitch_std_range,0.0930234046605699,0.7415976693142499,No,0.0930234046605699
Semantic_Similarity,intensity_variance,-0.09285714285714285,0.742045009907367,No,0.09285714285714285
Semantic_Similarity,volume_std_range,-0.09285714285714285,0.742045009907367,No,0.09285714285714285
Semantic_Similarity,intensity_std,-0.09285714285714285,0.742045009907367,No,0.09285714285714285
Semantic_Similarity,pitch_mean_mean,-0.09285714285714285,0.742045009907367,No,0.09285714285714285
Semantic_Similarity,volume_std_max,-0.09285714285714285,0.742045009907367,No,0.09285714285714285
Topic_Coverage,intensity_mean_change,-0.09240100880710897,0.7432726679683515,No,0.09240100880710897
Topic_Coverage,intensity_cv,-0.09240100880710897,0.7432726679683515,No,0.09240100880710897
Topic_Coverage,stress_min,-0.09240100880710897,0.7432726679683515,No,0.09240100880710897
Overall_Percentage,tremor_max_change,-0.09123449303248202,0.7464148825767676,No,0.09123449303248202
Overall_Percentage,pitch_std_cv,-0.09123449303248202,0.7464148825767676,No,0.09123449303248202
Semantic_Similarity,spectral_rolloff_min,-0.0900937462695559,0.7494912736954713,No,0.0900937462695559
Semantic_Similarity,pitch_range_max,0.08928571428571427,0.751672517350277,No,0.08928571428571427
Semantic_Similarity,arousal_mean_change,-0.08928571428571427,0.751672517350277,No,0.08928571428571427
Semantic_Similarity,happy_max_change,-0.08928571428571427,0.751672517350277,No,0.08928571428571427
Semantic_Similarity,stress_max_change,0.08928571428571427,0.751672517350277,No,0.08928571428571427
Topic_Coverage,speech_rate_mean_change,0.08877743983428117,0.7530454752129256,No,0.08877743983428117
Overall_Percentage,spectral_centroid_range,-0.08765666977630625,0.7560753371848143,No,0.08765666977630625
Topic_Coverage,volume_std_max_change,-0.08696565534786727,0.7579450562082806,No,0.08696565534786727
Overall_Percentage,intensity_variance,0.08586775814821837,0.7609182606059391,No,0.08586775814821837
Overall_Percentage,intensity_std,0.08586775814821837,0.7609182606059391,No,0.08586775814821837
Semantic_Similarity,speech_rate_mean,-0.0857142857142857,0.7613341261907667,No,0.0857142857142857
Semantic_Similarity,pitch_mean_trend_slope,0.0857142857142857,0.7613341261907667,No,0.0857142857142857
Semantic_Similarity,dominance_max_change,-0.0857142857142857,0.7613341261907667,No,0.0857142857142857
Topic_Coverage,spectral_bandwidth_min,0.08501041930477894,0.763242174183066,No,0.08501041930477894
Overall_Percentage,happy_mean,0.08407884652013047,0.7657694349480964,No,0.08407884652013047
Overall_Percentage,pitch_variation_max,0.08407884652013047,0.7657694349480964,No,0.08407884652013047
Overall_Percentage,sad_cv,0.0822899348920426,0.7706286994579595,No,0.0822899348920426
Overall_Percentage,fear_trend_slope,0.0822899348920426,0.7706286994579595,No,0.0822899348920426
Overall_Percentage,pitch_mean_cv,0.0822899348920426,0.7706286994579595,No,0.0822899348920426
Overall_Percentage,pitch_modulation,0.0822899348920426,0.7706286994579595,No,0.0822899348920426
Semantic_Similarity,volume_mean_range,-0.08214285714285713,0.7710285652881772,No,0.08214285714285713
Semantic_Similarity,volume_mean_total_change,0.08214285714285713,0.7710285652881772,No,0.08214285714285713
Semantic_Similarity,volume_mean_max,-0.08214285714285713,0.7710285652881772,No,0.08214285714285713
Topic_Coverage,pitch_modulation,-0.08153030188862555,0.7726945168305699,No,0.08153030188862555
Topic_Coverage,pitch_mean_cv,-0.08153030188862555,0.7726945168305699,No,0.08153030188862555
Overall_Percentage,disgust_median,-0.08079007634213396,0.7747089192623395,No,0.08079007634213396
Overall_Percentage,silence_variability,0.08050102326395471,0.7754958926898938,No,0.08050102326395471
Overall_Percentage,spectral_rolloff_variance,-0.08050102326395471,0.7754958926898938,No,0.08050102326395471
Overall_Percentage,silence_ratio_variance,0.08050102326395471,0.7754958926898938,No,0.08050102326395471
Overall_Percentage,silence_ratio_std,0.08050102326395471,0.7754958926898938,No,0.08050102326395471
Overall_Percentage,spectral_rolloff_std,-0.08050102326395471,0.7754958926898938,No,0.08050102326395471
Topic_Coverage,tremor_trend_slope,0.07971851740221166,0.7776273519581695,No,0.07971851740221166
Overall_Percentage,happy_trend_slope,-0.07871211163586683,0.7803708525194887,No,0.07871211163586683
Factual_Accuracy,pitch_mean_median,0.07742870163531387,0.7838729646700817,No,0.07742870163531387
Factual_Accuracy,arousal_median,0.07742870163531387,0.7838729646700817,No,0.07742870163531387
Factual_Accuracy,volume_range_median,0.07742870163531387,0.7838729646700817,No,0.07742870163531387
Factual_Accuracy,volume_std_median,0.07742870163531387,0.7838729646700817,No,0.07742870163531387
Factual_Accuracy,pitch_transitions,0.07728981596002805,0.7842521818638912,No,0.07728981596002805
Factual_Accuracy,volume_std_std,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,pitch_variation_mean,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,volume_mean_total_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,overall_vocal_stability,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,harmonic_ratio_variance,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,volume_std_mean_change,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,volume_std_total_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,harmonic_ratio_std,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,speech_rate_variance,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,speech_rate_std,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,volume_range_max,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,pitch_range_mean,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,volume_std_variance,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,zero_crossing_rate_total_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,overall_vocal_volatility,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,speech_rate_consistency,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,surprise_std,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,spectral_bandwidth_max,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,sad_trend_slope,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,fear_std,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,spectral_centroid_mean_change,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,spectral_centroid_max_change,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,intensity_mean,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,volume_range_range,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,fear_variance,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,fear_max_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,surprise_variance,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,surprise_total_change,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,disgust_total_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,disgust_cv,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,angry_mean,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,angry_mean_change,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,dominance_total_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,pitch_std_mean,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,pitch_mean_mean_change,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,pitch_mean_max_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,pitch_std_max,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,arousal_total_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,volume_range_mean_change,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,intensity_range,0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,pitch_mean_total_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Factual_Accuracy,volume_range_total_change,-0.07715167498104596,0.7846294104066152,No,0.07715167498104596
Overall_Percentage,surprise_cv,-0.07692320000777894,0.7852534161571672,No,0.07692320000777894
Topic_Coverage,speech_rate_cv,-0.07609494842938386,0.787516533342401,No,0.07609494842938386
Topic_Coverage,pitch_mean_min,0.07586951400318981,0.7881327850706035,No,0.07586951400318981
Topic_Coverage,intensity_min,0.07586951400318981,0.7881327850706035,No,0.07586951400318981
Factual_Accuracy,speech_rate_min,0.07537783614444091,0.7894772488958157,No,0.07537783614444091
Factual_Accuracy,zero_crossing_rate_trend_direction,-0.07537783614444091,0.7894772488958157,No,0.07537783614444091
Semantic_Similarity,tremor_median,0.07526930068692868,0.7897741070479636,No,0.07526930068692868
Semantic_Similarity,intensity_median,-0.07526930068692868,0.7897741070479636,No,0.07526930068692868
Overall_Percentage,sad_max_change,0.07513428837969108,0.7901434201618698,No,0.07513428837969108
Semantic_Similarity,disgust_min,0.075,0.7905107941552678,No,0.075
Semantic_Similarity,pitch_range_mean,0.075,0.7905107941552678,No,0.075
Semantic_Similarity,arousal_total_change,0.075,0.7905107941552678,No,0.075
Topic_Coverage,pitch_mean_max_change,-0.07428316394296995,0.7924725400879427,No,0.07428316394296995
Overall_Percentage,pitch_mean_max_change,0.07334537675160317,0.7950407004548105,No,0.07334537675160317
Overall_Percentage,pitch_range_mean_change,-0.07334537675160317,0.7950407004548105,No,0.07334537675160317
Semantic_Similarity,harmonic_ratio_mean_change,-0.07142857142857141,0.8002959873970544,No,0.07142857142857141
Semantic_Similarity,pitch_variation_max_change,0.07142857142857141,0.8002959873970544,No,0.07142857142857141
Semantic_Similarity,volume_std_mean_change,-0.07142857142857141,0.8002959873970544,No,0.07142857142857141
Semantic_Similarity,tremor_trend_slope,-0.07142857142857141,0.8002959873970544,No,0.07142857142857141
Topic_Coverage,pitch_variation_max,0.07065959497014215,0.802406531904347,No,0.07065959497014215
Overall_Percentage,harmonic_ratio_median,0.07001806616318278,0.8041682525117692,No,0.07001806616318278
Overall_Percentage,neutral_mean,-0.06976755349542742,0.8048564304846715,No,0.06976755349542742
Overall_Percentage,pitch_variation_variance,0.06976755349542742,0.8048564304846715,No,0.06976755349542742
Overall_Percentage,pitch_variation_std,0.06976755349542742,0.8048564304846715,No,0.06976755349542742
Semantic_Similarity,pitch_mean_median,-0.06810079585960212,0.8094385080505535,No,0.06810079585960212
Factual_Accuracy,volume_mean_trend_direction,0.06804138174397717,0.8096019501495194,No,0.06804138174397717
Factual_Accuracy,intensity_trend_direction,0.06804138174397717,0.8096019501495194,No,0.06804138174397717
Factual_Accuracy,spectral_bandwidth_trend_direction,-0.06804138174397717,0.8096019501495194,No,0.06804138174397717
Factual_Accuracy,spectral_rolloff_trend_direction,-0.06804138174397717,0.8096019501495194,No,0.06804138174397717
Overall_Percentage,tremor_max,-0.06797864186733953,0.8097745490001911,No,0.06797864186733953
Semantic_Similarity,pitch_std_trend_slope,0.06785714285714285,0.8101088187105131,No,0.06785714285714285
Semantic_Similarity,intensity_mean,-0.06785714285714285,0.8101088187105131,No,0.06785714285714285
Semantic_Similarity,disgust_cv,-0.06785714285714285,0.8101088187105131,No,0.06785714285714285
Semantic_Similarity,speech_rate_mean_change,-0.06785714285714285,0.8101088187105131,No,0.06785714285714285
Semantic_Similarity,disgust_trend_slope,0.06785714285714285,0.8101088187105131,No,0.06785714285714285
Semantic_Similarity,volume_range_total_change,0.06785714285714285,0.8101088187105131,No,0.06785714285714285
Topic_Coverage,valence_cv,0.06703602599731434,0.8123686822713747,No,0.06703602599731434
Topic_Coverage,spectral_rolloff_min,0.06672860870160069,0.8132151054164988,No,0.06672860870160069
Overall_Percentage,spectral_bandwidth_max_change,0.06618973023925166,0.8146992813891456,No,0.06618973023925166
Overall_Percentage,spectral_centroid_max,-0.06618973023925166,0.8146992813891456,No,0.06618973023925166
Overall_Percentage,speech_rate_trend_direction,-0.06558258357839529,0.8163721818661124,No,0.06558258357839529
Semantic_Similarity,dominance_trend_direction,-0.06546536707079771,0.8166952391352937,No,0.06546536707079771
Semantic_Similarity,arousal_trend_direction,-0.06546536707079771,0.8166952391352937,No,0.06546536707079771
Semantic_Similarity,speech_rate_trend_direction,-0.06546536707079771,0.8166952391352937,No,0.06546536707079771
Topic_Coverage,silence_ratio_std,0.06522424151090045,0.8173598848813434,No,0.06522424151090045
Topic_Coverage,silence_ratio_variance,0.06522424151090045,0.8173598848813434,No,0.06522424151090045
Topic_Coverage,silence_variability,0.06522424151090045,0.8173598848813434,No,0.06522424151090045
Semantic_Similarity,spectral_centroid_median,-0.06451654344593885,0.8193112704551837,No,0.06451654344593885
Semantic_Similarity,valence_max_change,-0.06428571428571428,0.8199479653196377,No,0.06428571428571428
Semantic_Similarity,volume_std_mean,-0.06428571428571428,0.8199479653196377,No,0.06428571428571428
Semantic_Similarity,harmonic_ratio_max,-0.06428571428571428,0.8199479653196377,No,0.06428571428571428
Semantic_Similarity,harmonic_ratio_range,-0.06428571428571428,0.8199479653196377,No,0.06428571428571428
Semantic_Similarity,happy_mean_change,0.06428571428571428,0.8199479653196377,No,0.06428571428571428
Topic_Coverage,dominance_max_change,0.06341245702448656,0.8223576074955459,No,0.06341245702448656
Overall_Percentage,pitch_mean_min,0.06317854212528629,0.8230033169987706,No,0.06317854212528629
Semantic_Similarity,sad_trend_direction,-0.0629940788348712,0.8235125923431177,No,0.0629940788348712
Topic_Coverage,tremor_trend_direction,-0.06276205565667922,0.8241532661567593,No,0.06276205565667922
Semantic_Similarity,angry_trend_direction,-0.06185895741317418,0.8266479231312032,No,0.06185895741317418
Topic_Coverage,valence_mean,-0.06160067253807264,0.8273616756819744,No,0.06160067253807264
Topic_Coverage,zero_crossing_rate_mean_change,0.06160067253807264,0.8273616756819744,No,0.06160067253807264
Topic_Coverage,peak_intensity_mean,0.06160067253807264,0.8273616756819744,No,0.06160067253807264
Topic_Coverage,tremor_min,0.0612440655206472,0.8283473407270985,No,0.0612440655206472
Overall_Percentage,pitch_range_max_change,0.060822995354988,0.8295114884559351,No,0.060822995354988
